"","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle","id","burst","year"
"5820",690507.207646426,7243563.79356069,2008-06-12 19:55:00,439.827835704782,-536.661444867961,693.868886367245,7200,74925013.4516582,-0.88424006540494,2.05191905375991,"r_RG_08_075","r_RG_08_075.1","2008"
"5821",690947.035482131,7243027.13211582,2008-06-12 21:55:00,41.305736890994,-15.940247790888,44.274771594475,7200,83466017.2431814,-0.36830009256233,0.515939972842609,"r_RG_08_075","r_RG_08_075.1","2008"
"5822",690988.341219022,7243011.19186803,2008-06-12 23:55:00,64.6684844413539,-373.096074778587,378.659073435631,7200,84249141.8439283,-1.39917216638428,-1.03087207382195,"r_RG_08_075","r_RG_08_075.1","2008"
"5823",691053.009703463,7242638.09579325,2008-06-13 01:55:00,30.884569077054,7.59357441216707,31.8043861665092,7200,86301219.1854168,0.24108739757941,1.64025956396369,"r_RG_08_075","r_RG_08_075.1","2008"
"5824",691083.89427254,7242645.68936766,2008-06-13 03:55:00,-33.8401614662725,-151.925741927698,155.648924147727,7200,86849484.6343904,-1.78996002064515,-2.03104741822457,"r_RG_08_075","r_RG_08_075.1","2008"
"5825",691050.054111074,7242493.76362573,2008-06-13 05:55:00,-202.967366404366,31.5153028992936,205.399528095754,7200,86657160.6123395,2.98755000509826,-1.50567528143617,"r_RG_08_075","r_RG_08_075.1","2008"
"5826",690847.086744669,7242525.27892863,2008-06-13 07:55:00,-139.171507506515,-10.8909899517894,139.596999121636,7200,82875324.1091789,-3.06349592677205,0.232139375309276,"r_RG_08_075","r_RG_08_075.1","2008"
"5827",690707.915237163,7242514.38793868,2008-06-13 09:55:00,54.7805579520063,67.6147151468322,87.0210275388678,7200,80425619.5559129,0.88987463936216,-2.32981474104537,"r_RG_08_075","r_RG_08_075.1","2008"
"5828",690762.695795115,7242582.00265383,2008-06-13 11:55:00,-15.8113965850789,-10.1508785933256,18.7893746087272,7200,81203234.5120607,-2.57086361095682,2.82244705686061,"r_RG_08_075","r_RG_08_075.1","2008"
"5829",690746.88439853,7242571.85177523,2008-06-13 13:55:00,49.5075173376827,17.7376519236714,52.589148773357,7200,80950639.0475287,0.344033849011905,2.91489745996873,"r_RG_08_075","r_RG_08_075.1","2008"
"5830",690796.391915867,7242589.58942716,2008-06-13 15:55:00,-3.79484274226706,-438.436899166554,438.453321782629,7200,81782967.7379925,-1.57945150155138,-1.92348535056328,"r_RG_08_075","r_RG_08_075.1","2008"
"5831",690792.597073125,7242151.15252799,2008-06-13 17:55:00,1310.75675505877,-1428.74625533726,1938.91700004731,7200,83132908.5303011,-0.828441235155352,0.751010266396028,"r_RG_08_075","r_RG_08_075.1","2008"
"5832",692103.353828184,7240722.40627265,2008-06-13 19:55:00,348.152736414457,-111.340965626761,365.523102552457,7200,115551357.147536,-0.309525994991644,0.518915240163708,"r_RG_08_075","r_RG_08_075.1","2008"
"5833",692451.506564598,7240611.06530703,2008-06-13 21:55:00,881.373593763448,-42.8004700411111,882.412200742508,7200,123543328.651366,-0.0485229806346542,0.26100301435699,"r_RG_08_075","r_RG_08_075.1","2008"
"5834",693332.880158362,7240568.26483699,2008-06-13 23:55:00,357.336796300369,47.1479595601559,360.4337887614,7200,143278227.621256,0.131184880454154,0.179707861088808,"r_RG_08_075","r_RG_08_075.1","2008"
"5835",693690.216954662,7240615.41279655,2008-06-14 01:55:00,352.567657700274,16.334363293834,352.945838168511,7200,151283939.268772,0.0462966214730175,-0.0848882589811361,"r_RG_08_075","r_RG_08_075.1","2008"
"5836",694042.784612363,7240631.74715984,2008-06-14 03:55:00,819.638652404887,-110.857156713493,827.10146276663,7200,159639102.603039,-0.134435477960462,-0.18073209943348,"r_RG_08_075","r_RG_08_075.1","2008"
"5837",694862.423264767,7240520.89000313,2008-06-14 05:55:00,852.713275171933,-548.17197485175,1013.71220948912,7200,181035413.140285,-0.57133677873418,-0.436901300773718,"r_RG_08_075","r_RG_08_075.1","2008"
"5838",695715.136539939,7239972.71802828,2008-06-14 07:55:00,113.800572841195,-162.478187246248,198.367668005174,7200,208035145.436461,-0.959798444708972,-0.388461665974792,"r_RG_08_075","r_RG_08_075.1","2008"
"5839",695828.937112781,7239810.23984103,2008-06-14 09:55:00,447.789191077463,356.320771464147,572.258378551694,7200,212532091.075321,0.67213387666118,1.63193232137015,"r_RG_08_075","r_RG_08_075.1","2008"
"5840",696276.726303858,7240166.56061249,2008-06-14 11:55:00,466.304107492557,-441.398821750656,642.084449669432,7200,222391713.995662,-0.757967339980448,-1.43010121664163,"r_RG_08_075","r_RG_08_075.1","2008"
"5841",696743.030411351,7239725.16179074,2008-06-14 13:55:00,198.91237962665,-76.1033100476488,212.973821323057,7200,239620444.487173,-0.365414495313621,0.392552844666827,"r_RG_08_075","r_RG_08_075.1","2008"
"5842",696941.942790977,7239649.05848069,2008-06-14 15:55:00,284.65509524208,-123.804533452727,310.412766732822,7200,246234693.508162,-0.410249794389663,-0.0448352990760423,"r_RG_08_075","r_RG_08_075.1","2008"
"5843",697226.597886219,7239525.25394724,2008-06-14 17:55:00,-1.59470712800976,-779.219264056534,779.22089587461,7200,255990575.363098,-1.5728428687314,-1.16259307434173,"r_RG_08_075","r_RG_08_075.1","2008"
"5844",697225.003179091,7238746.03468319,2008-06-14 19:55:00,-245.871477941517,-1620.10842388868,1638.65923511272,7200,263502394.336001,-1.72140940671334,-0.148566537981946,"r_RG_08_075","r_RG_08_075.1","2008"
"5845",696979.13170115,7237125.9262593,2008-06-14 21:55:00,-192.406230662833,-255.727623547427,320.026209931459,7200,275615225.646484,-2.21582359368477,-0.494414186971427,"r_RG_08_075","r_RG_08_075.1","2008"
"5846",696786.725470487,7236870.19863575,2008-06-14 23:55:00,4.54352826008108,-124.300019670278,124.383031556083,7200,273409469.805402,-1.53425967673669,0.681563916948084,"r_RG_08_075","r_RG_08_075.1","2008"
"5847",696791.268998747,7236745.89861608,2008-06-15 01:55:00,-90.8756291633472,-567.989694523625,575.213589078766,7200,275329848.08154,-1.72944691632686,-0.195187239590174,"r_RG_08_075","r_RG_08_075.1","2008"
"5848",696700.393369584,7236177.90892156,2008-06-15 03:55:00,88.495199108962,-188.728800551035,208.446540923007,7200,281173188.26873,-1.13233564663074,0.59711126969612,"r_RG_08_075","r_RG_08_075.1","2008"
"5849",696788.888568693,7235989.180121,2008-06-15 05:55:00,117.332337746746,-114.16315280553,163.707369839037,7200,286790623.334301,-0.771708968117528,0.360626678513212,"r_RG_08_075","r_RG_08_075.1","2008"
"5850",696906.220906439,7235875.0169682,2008-06-15 07:55:00,514.275161939673,100.878980409354,524.075863665279,7200,292146474.231387,0.193698227204992,0.96540719532252,"r_RG_08_075","r_RG_08_075.1","2008"
"5851",697420.496068379,7235975.89594861,2008-06-15 09:55:00,-96.3130244682543,-160.47992524039,187.163044128331,7200,306258539.681979,-2.11133068290226,-2.30502891010725,"r_RG_08_075","r_RG_08_075.1","2008"
"5852",697324.183043911,7235815.41602337,2008-06-15 11:55:00,-163.577737919288,-50.0546979149804,171.064751267323,7200,305867830.485285,-2.84464090490068,-0.733310221998424,"r_RG_08_075","r_RG_08_075.1","2008"
"5853",697160.605305991,7235765.36132545,2008-06-15 13:55:00,-190.777955176425,84.1028685802594,208.493454776706,7200,301656510.035396,2.72638086194438,-0.712163540334528,"r_RG_08_075","r_RG_08_075.1","2008"
"5854",696969.827350815,7235849.46419403,2008-06-15 15:55:00,-233.107033930719,-48.3419491890818,238.06686732802,7200,294479613.528266,-2.9371102413219,0.619694203913307,"r_RG_08_075","r_RG_08_075.1","2008"
"5855",696736.720316884,7235801.12224484,2008-06-15 17:55:00,-31.7082387590781,-619.354559822939,620.165690101177,7200,288279428.307559,-1.62194728613096,1.31516295519094,"r_RG_08_075","r_RG_08_075.1","2008"
"5856",696705.012078125,7235181.76768502,2008-06-15 19:55:00,1030.49777633091,-1623.05383308977,1922.55803868969,7200,297860854.486308,-1.0051003882287,0.616846897902262,"r_RG_08_075","r_RG_08_075.1","2008"
"5857",697735.509854456,7233558.71385193,2008-06-15 21:55:00,81.0324941540603,-522.048917967826,528.300423869039,7200,360732517.341688,-1.41680508102905,-0.411704692800346,"r_RG_08_075","r_RG_08_075.1","2008"
"5858",697816.54234861,7233036.66493396,2008-06-15 23:55:00,95.6911591282114,-42.7586671058089,104.809835168108,7200,374472556.371777,-0.420223219863399,0.996581861165649,"r_RG_08_075","r_RG_08_075.1","2008"
"5859",697912.233507738,7232993.90626686,2008-06-16 01:55:00,99.9532027307432,-164.65432820376,192.617991195954,7200,378473485.688533,-1.02521004178046,-0.604986821917057,"r_RG_08_075","r_RG_08_075.1","2008"
"5860",698012.186710469,7232829.25193865,2008-06-16 03:55:00,49.1896810396574,126.229324972257,135.474968919483,7200,385339383.3881,1.19921365089805,2.2244236926785,"r_RG_08_075","r_RG_08_075.1","2008"
"5861",698061.376391509,7232955.48126363,2008-06-16 05:55:00,96.8312852703966,32.5739235021174,102.163390211165,7200,384129701.16629,0.324506889252221,-0.874706761645825,"r_RG_08_075","r_RG_08_075.1","2008"
"5862",698158.207676779,7232988.05518713,2008-06-16 07:55:00,163.934953170363,-47.4775662198663,170.671579840145,7200,386558728.698401,-0.281899690053571,-0.606406579305792,"r_RG_08_075","r_RG_08_075.1","2008"
"5863",698322.14262995,7232940.57762091,2008-06-16 09:55:00,221.798741611536,-92.3783695297316,240.267444605865,7200,392975433.468245,-0.394646001379878,-0.112746311326307,"r_RG_08_075","r_RG_08_075.1","2008"
"5864",698543.941371561,7232848.19925138,2008-06-16 11:55:00,402.548643864109,480.832281117328,627.092571508646,7200,402375931.724524,0.873785482951083,1.26843148433096,"r_RG_08_075","r_RG_08_075.1","2008"
"5865",698946.490015425,7233329.0315325,2008-06-16 13:55:00,-108.783477063873,42.7746960660443,116.891058279274,7200,405488084.553305,2.76695383222964,1.89316834927856,"r_RG_08_075","r_RG_08_075.1","2008"
"5866",698837.706538361,7233371.80622856,2008-06-16 15:55:00,-66.8301172023639,-63.731726703234,92.347157800646,7200,400872852.137309,-2.3799212465126,1.13631022843735,"r_RG_08_075","r_RG_08_075.1","2008"
"5867",698770.876421159,7233308.07450186,2008-06-16 17:55:00,-27.8772037724266,348.852802579291,349.964878748704,7200,399965428.069179,1.65053795609084,-2.25272610457615,"r_RG_08_075","r_RG_08_075.1","2008"
"5868",698742.999217387,7233656.92730444,2008-06-16 19:55:00,-503.31888348842,709.32556052506,869.754361466627,7200,391694266.860664,2.18791884966483,0.53738089357399,"r_RG_08_075","r_RG_08_075.1","2008"
"5869",698239.680333898,7234366.25286496,2008-06-16 21:55:00,-119.51672587893,1249.96613461524,1255.66698827746,7200,360802304.685936,1.6661224990498,-0.521796350615026,"r_RG_08_075","r_RG_08_075.1","2008"
"5870",698120.163608019,7235616.21899958,2008-06-16 23:55:00,-712.115675106645,215.985415861942,744.149470602276,7200,334412437.301298,2.84711015185701,1.18098765280721,"r_RG_08_075","r_RG_08_075.1","2008"
"5871",697408.047932913,7235832.20441544,2008-06-17 01:55:00,-64.4031320053618,88.8169204946607,109.709656722893,7200,308194292.171013,2.19818469552669,-0.648925456330327,"r_RG_08_075","r_RG_08_075.1","2008"
"5872",697343.644800907,7235921.02133594,2008-06-17 03:55:00,35.6081668055849,240.791023308411,243.409651511944,7200,304755254.469142,1.42398041037055,-0.774204285156139,"r_RG_08_075","r_RG_08_075.1","2008"
"5873",697379.252967713,7236161.81235924,2008-06-17 05:55:00,448.588913645362,245.192464062944,511.225349409421,7200,302032556.342267,0.500218395338349,-0.9237620150322,"r_RG_08_075","r_RG_08_075.1","2008"
"5874",697827.841881358,7236407.00482331,2008-06-17 07:55:00,-1220.6701583314,-71.4117763387039,1222.75724378989,7200,312378518.841964,-3.08315715085573,2.69980976098551,"r_RG_08_075","r_RG_08_075.1","2008"
"5875",696607.171723027,7236335.59304697,2008-06-17 09:55:00,3.80856888543349,193.956431377679,193.993820699834,7200,275977361.219067,1.55116264170347,-1.64886551462039,"r_RG_08_075","r_RG_08_075.1","2008"
"5876",696610.980291912,7236529.54947835,2008-06-17 11:55:00,646.160311121377,-727.372774055228,972.930778681234,7200,273159164.158891,-0.844456094492267,-2.39561873619574,"r_RG_08_075","r_RG_08_075.1","2008"
"5877",697257.140603034,7235802.17670429,2008-06-17 13:55:00,NA,NA,NA,7200,304015585.051442,NA,NA,"r_RG_08_075","r_RG_08_075.1","2008"
"5878",NA,NA,2008-06-17 15:55:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_08_075","r_RG_08_075.1","2008"
"5879",697941.036326796,7234667.49835543,2008-06-17 17:55:00,29.6931253661169,-113.487622603774,117.307809536555,7200,345403315.060208,-1.31489088130605,NA,"r_RG_08_075","r_RG_08_075.1","2008"
"5880",697970.729452162,7234554.01073283,2008-06-17 19:55:00,307.246698321193,-702.985788469203,767.195902243319,7200,348487308.202718,-1.15875557927544,0.156135302030616,"r_RG_08_075","r_RG_08_075.1","2008"
"5881",698277.976150483,7233851.02494436,2008-06-17 21:55:00,17.0737577568507,1.14722258597612,17.1122565315447,7200,372237593.108624,0.0670913091323918,1.22584688840783,"r_RG_08_075","r_RG_08_075.1","2008"
"5882",698295.04990824,7233852.17216695,2008-06-17 23:55:00,19.2663576825289,-293.74012768548,294.371287918902,7200,372775206.012448,-1.50530033607604,-1.57239164520843,"r_RG_08_075","r_RG_08_075.1","2008"
"5883",698314.316265922,7233558.43203926,2008-06-18 01:55:00,93.7291154587874,-35.7957826759666,100.331875005263,7200,379449201.743112,-0.364812118651606,1.14048821742443,"r_RG_08_075","r_RG_08_075.1","2008"
"5884",698408.045381381,7233522.63625658,2008-06-18 03:55:00,144.088051706553,-120.692765701562,187.957735507966,7200,383290067.371108,-0.697269848157725,-0.332457729506119,"r_RG_08_075","r_RG_08_075.1","2008"
"5885",698552.133433088,7233401.94349088,2008-06-18 05:55:00,246.582162636332,367.326982445084,442.415952427827,7200,390619662.40481,0.979601220467085,1.67687106862481,"r_RG_08_075","r_RG_08_075.1","2008"
"5886",698798.715595724,7233769.27047333,2008-06-18 07:55:00,-153.396858231397,26.3652467764914,155.646144677113,7200,391270061.157288,2.97137970399213,1.99177848352504,"r_RG_08_075","r_RG_08_075.1","2008"
"5887",698645.318737493,7233795.6357201,2008-06-18 09:55:00,71.6802687103627,-78.2475562673062,106.116638583189,7200,385559304.527688,-0.829173174230549,2.48263242895691,"r_RG_08_075","r_RG_08_075.1","2008"
"5888",698716.999006203,7233717.38816384,2008-06-18 11:55:00,-49.8381016780622,-423.187796397135,426.112364756452,7200,389571608.800627,-1.68802464243707,-0.858851468206518,"r_RG_08_075","r_RG_08_075.1","2008"
"5889",698667.160904525,7233294.20036744,2008-06-18 13:55:00,-241.922732913867,-129.88954855781,274.586786872686,7200,396765204.803683,-2.64885866707869,-0.960834024641626,"r_RG_08_075","r_RG_08_075.1","2008"
"5890",698425.238171611,7233164.31081888,2008-06-18 15:55:00,-376.325712462189,-144.475445738994,403.105688724005,7200,391487142.793727,-2.77503289026895,-0.126174223190256,"r_RG_08_075","r_RG_08_075.1","2008"
"5891",698048.912459149,7233019.83537314,2008-06-18 17:55:00,-959.251060643932,899.479376062751,1315.00028338732,7200,382310302.829214,2.38834067614946,-1.11981174076118,"r_RG_08_075","r_RG_08_075.1","2008"
"5892",697089.661398505,7233919.31474921,2008-06-18 19:55:00,39.7119815776823,-11.8753815954551,41.4495617451361,7200,333254418.939956,-0.290573762135572,-2.67891443828503,"r_RG_08_075","r_RG_08_075.1","2008"
"5893",697129.373380083,7233907.43936761,2008-06-18 21:55:00,-210.636599385878,947.74557411205,970.870460076846,7200,334704725.939916,1.78949188943696,2.08006565157254,"r_RG_08_075","r_RG_08_075.1","2008"
"5894",696918.736780697,7234855.18494172,2008-06-18 23:55:00,NA,NA,NA,NA,310109369.574646,NA,NA,"r_RG_08_075","r_RG_08_075.1","2008"
"5895",681691.953549404,7242562.2538983,2008-05-12 01:14:00,-121.414490012801,-45.2945461217314,129.58809472109,7200,0,-2.78452637276086,NA,"r_RG_08_078","r_RG_08_078.1","2008"
"5896",681570.539059391,7242516.95935217,2008-05-12 03:14:00,62.6343348388327,34.4020352186635,71.4601982077379,7200,16793.0742934423,0.50226876820057,-2.99639016621815,"r_RG_08_078","r_RG_08_078.1","2008"
"5897",681633.17339423,7242551.36138739,2008-05-12 05:14:00,69.7910577909788,-38.5102399084717,79.7109172283934,7200,3573.75343604927,-0.504219002064902,-1.00648777026547,"r_RG_08_078","r_RG_08_078.1","2008"
"5898",681702.964452021,7242512.85114748,2008-05-12 07:14:00,10.7179692573845,-116.632753096521,117.12418178957,7200,2561.87176418836,-1.47915867844808,-0.974939676383174,"r_RG_08_078","r_RG_08_078.1","2008"
"5899",681713.682421278,7242396.21839439,2008-05-12 09:14:00,-108.788342853892,-18.6357201309875,110.372974978916,7200,28039.9324309374,-2.97193680952464,-1.49277813107657,"r_RG_08_078","r_RG_08_078.1","2008"
"5900",681604.894078424,7242377.58267426,2008-05-12 11:14:00,-187.27470688324,371.974028111435,416.457072730972,7200,41682.8124753101,2.03720952442943,-1.27403897322552,"r_RG_08_078","r_RG_08_078.1","2008"
"5901",681417.619371541,7242749.55670237,2008-05-12 13:14:00,343.482338695903,207.396204290912,401.239707095752,7200,110341.581557003,0.543212280029381,-1.49399724440005,"r_RG_08_078","r_RG_08_078.1","2008"
"5902",681761.101710237,7242956.95290666,2008-05-12 15:14:00,338.499389530625,423.105120806955,541.848484325345,7200,160568.775349581,0.896033345685387,0.352821065656006,"r_RG_08_078","r_RG_08_078.1","2008"
"5903",682099.601099767,7243380.05802747,2008-05-12 17:14:00,-51.9412577816984,259.303212788887,264.45425015035,7200,834980.119005518,1.76849080311852,0.87245745743313,"r_RG_08_078","r_RG_08_078.1","2008"
"5904",682047.659841986,7243639.36124025,2008-05-12 19:14:00,-282.941514944658,50.0738724088296,287.338291178175,7200,1286687.19268478,2.9664302984376,1.19793949531909,"r_RG_08_078","r_RG_08_078.1","2008"
"5905",681764.718327041,7243689.43511266,2008-05-12 21:14:00,197.288453290705,164.319944720715,256.756261919466,7200,1275832.20288868,0.694477671706738,-2.27195262673087,"r_RG_08_078","r_RG_08_078.1","2008"
"5906",681962.006780332,7243853.75505738,2008-05-12 23:14:00,20.5666404876392,54.522214400582,58.2722795511797,7200,1740903.99146215,1.21008445769512,0.515606785988382,"r_RG_08_078","r_RG_08_078.1","2008"
"5907",681982.573420819,7243908.27727178,2008-05-13 01:14:00,38.1461227287073,55.2386396182701,67.129978296665,7200,1896238.83164115,0.966427600660767,-0.243656857034353,"r_RG_08_078","r_RG_08_078.1","2008"
"5908",682020.719543548,7243963.5159114,2008-05-13 03:14:00,-25.3097303182585,182.010699041188,183.762011891046,7200,2071622.308284,1.70896656771696,0.742538967056193,"r_RG_08_078","r_RG_08_078.1","2008"
"5909",681995.40981323,7244145.52661044,2008-05-13 05:14:00,-63.0577954632463,-14.3310253750533,64.6657858297959,7200,2598838.18509016,-2.91812045230378,1.65609828715885,"r_RG_08_078","r_RG_08_078.1","2008"
"5910",681932.352017767,7244131.19558507,2008-05-13 07:14:00,-124.649073286215,68.6210954040289,142.289304607061,7200,2519369.44008749,2.6383546842007,-0.726710170675107,"r_RG_08_078","r_RG_08_078.1","2008"
"5911",681807.70294448,7244199.81668047,2008-05-13 09:14:00,-112.339611405623,-135.414714915678,175.946961628954,7200,2695009.78803421,-2.26332536753151,1.38150525544738,"r_RG_08_078","r_RG_08_078.1","2008"
"5912",681695.363333075,7244064.40196556,2008-05-13 11:14:00,354.507250971859,-687.424153549597,773.451587285852,7200,2256460.44260372,-1.09466474556163,1.16866062196988,"r_RG_08_078","r_RG_08_078.1","2008"
"5913",682049.870584047,7243376.97781201,2008-05-13 13:14:00,-24.3171430171933,-30.5508049931377,39.0470886270329,7200,791879.659262535,-2.24306747773421,-1.14840273217259,"r_RG_08_078","r_RG_08_078.1","2008"
"5914",682025.553441029,7243346.42700701,2008-05-13 15:14:00,-251.261380623444,-440.044999380596,506.72663525087,7200,726216.352131227,-2.0896119113114,0.153455566422815,"r_RG_08_078","r_RG_08_078.1","2008"
"5915",681774.292060406,7242906.38200763,2008-05-13 17:14:00,-34.4182124974905,-408.75125934463,410.197763727867,7200,125203.78603111,-1.65480148158363,0.434810429727771,"r_RG_08_078","r_RG_08_078.1","2008"
"5916",681739.873847908,7242497.63074829,2008-05-13 19:14:00,-28.1670647102874,13.8988133110106,31.4095613762409,7200,6472.5065254862,2.68320517846011,-1.94517864713584,"r_RG_08_078","r_RG_08_078.1","2008"
"5917",681711.706783198,7242511.5295616,2008-05-13 21:14:00,455.634507570998,193.150533285923,494.883757056243,7200,2963.1485784839,0.400951713625651,-2.28225346483446,"r_RG_08_078","r_RG_08_078.1","2008"
"5918",682167.341290769,7242704.68009489,2008-05-13 23:14:00,30.8383031850681,26.1147959418595,40.4101906753623,7200,246278.726116051,0.702650752597144,0.301699038971493,"r_RG_08_078","r_RG_08_078.1","2008"
"5919",682198.179593954,7242730.79489083,2008-05-14 01:14:00,102.463747519534,-6.68239104002714,102.681419476742,7200,284670.874345362,-0.0651248982558436,-0.767775650852988,"r_RG_08_078","r_RG_08_078.1","2008"
"5920",682300.643341474,7242724.11249979,2008-05-14 03:14:00,105.194882758078,-226.766498181038,249.978015144885,7200,396701.469847664,-1.13645107737401,-1.07132617911817,"r_RG_08_078","r_RG_08_078.1","2008"
"5921",682405.838224232,7242497.34600161,2008-05-14 05:14:00,378.992002912099,-428.343688827939,571.938155773901,7200,513844.364007147,-0.846451269320519,0.289999808053494,"r_RG_08_078","r_RG_08_078.1","2008"
"5922",682784.830227144,7242069.00231278,2008-05-14 07:14:00,-40.9938295102911,-36.0615818575025,54.5979097034325,7200,1437676.55936301,-2.42011638741825,-1.57366511809773,"r_RG_08_078","r_RG_08_078.1","2008"
"5923",682743.836397634,7242032.94073092,2008-05-14 09:14:00,893.677042584284,-481.685520756058,1015.22391488195,7200,1386629.95555574,-0.49435315251007,1.92576323490818,"r_RG_08_078","r_RG_08_078.1","2008"
"5924",683637.513440218,7241551.25521017,2008-05-14 11:14:00,265.647329511237,245.611404413357,361.792019887606,7200,4807321.63614557,0.746228803365286,1.24058195587536,"r_RG_08_078","r_RG_08_078.1","2008"
"5925",683903.160769729,7241796.86661458,2008-05-14 13:14:00,-152.149677489302,-27.0106313247234,154.528633478261,7200,5475255.06529474,-2.96589641677482,2.57106008703948,"r_RG_08_078","r_RG_08_078.1","2008"
"5926",683751.01109224,7241769.85598325,2008-05-14 15:14:00,824.340804849402,244.509841340594,859.838836673572,7200,4867612.42047248,0.288346166732895,-3.02894272367187,"r_RG_08_078","r_RG_08_078.1","2008"
"5927",684575.351897089,7242014.3658246,2008-05-14 17:14:00,146.764199775527,-29.1428353888914,149.629660128782,7200,8614167.37273982,-0.196019318773983,-0.484365485506878,"r_RG_08_078","r_RG_08_078.1","2008"
"5928",684722.116096865,7241985.22298921,2008-05-14 19:14:00,522.32449773082,476.749196574092,707.186451626299,7200,9514849.73408119,0.739812209781379,0.935831528555362,"r_RG_08_078","r_RG_08_078.1","2008"
"5929",685244.440594596,7242461.97218578,2008-05-14 21:14:00,-151.309534904314,285.038436607458,322.709599635002,7200,12630220.6281223,2.05880973158167,1.31899752180029,"r_RG_08_078","r_RG_08_078.1","2008"
"5930",685093.131059691,7242747.01062239,2008-05-14 23:14:00,-5.91397451783996,-8.93747737817466,10.7169770216719,7200,11602143.5035843,-2.15535614139466,2.06901943420326,"r_RG_08_078","r_RG_08_078.1","2008"
"5931",685087.217085173,7242738.07314501,2008-05-15 01:14:00,-212.688088493538,-401.229516661726,454.116007235637,7200,11558726.8848437,-2.05822581663122,0.0971303247634374,"r_RG_08_078","r_RG_08_078.1","2008"
"5932",684874.52899668,7242336.84362835,2008-05-15 03:14:00,-331.337486312026,-127.128680029884,354.889040577069,7200,10179596.2674042,-2.77523099159784,-0.717005174966618,"r_RG_08_078","r_RG_08_078.1","2008"
"5933",684543.191510368,7242209.71494832,2008-05-15 05:14:00,-95.5118857548805,59.5490982839838,112.554944035742,7200,8253841.62129532,2.58409203616555,-0.923862279416201,"r_RG_08_078","r_RG_08_078.1","2008"
"5934",684447.679624613,7242269.2640466,2008-05-15 07:14:00,-58.8764548273757,-51.7303484175354,78.3738851942382,7200,7679869.2547847,-2.42071301790139,1.27838025311265,"r_RG_08_078","r_RG_08_078.1","2008"
"5935",684388.803169786,7242217.53369818,2008-05-15 09:14:00,339.095499418909,-249.822525457479,421.18529408339,7200,7391829.89131959,-0.634955408967303,1.78575760893408,"r_RG_08_078","r_RG_08_078.1","2008"
"5936",684727.898669205,7241967.71117273,2008-05-15 11:14:00,58.2403187825112,71.8065814012662,92.4560428767378,7200,9570443.82296995,0.889340439258819,1.52429584822612,"r_RG_08_078","r_RG_08_078.1","2008"
"5937",684786.138987987,7242039.51775413,2008-05-15 13:14:00,97.9394809943624,-222.12382240966,242.757357085883,7200,9847236.60476107,-1.15551650423431,-2.04485694349313,"r_RG_08_078","r_RG_08_078.1","2008"
"5938",684884.078468981,7241817.39393172,2008-05-15 15:14:00,-120.808289629873,4.69890741351992,120.899638436912,7200,10744477.871999,3.10271667933642,-2.02495212360886,"r_RG_08_078","r_RG_08_078.1","2008"
"5939",684763.270179352,7241822.09283913,2008-05-15 17:14:00,-45.524007731583,-45.6844048742205,64.494186781887,7200,9980824.23489705,-2.3544359136235,0.826032714219663,"r_RG_08_078","r_RG_08_078.1","2008"
"5940",684717.74617162,7241776.40843426,2008-05-15 19:14:00,84.8842609631829,573.232379943132,579.483131052607,7200,9772974.08600784,1.42378463931729,-2.50496475423879,"r_RG_08_078","r_RG_08_078.1","2008"
"5941",684802.630432583,7242349.6408142,2008-05-15 21:14:00,-527.692589794286,547.814273817465,760.631282502867,7200,9721514.99507603,2.33748764834691,0.913703009029618,"r_RG_08_078","r_RG_08_078.1","2008"
"5942",684274.937842789,7242897.45508802,2008-05-15 23:14:00,-127.187921872595,-21.002414368093,128.910313317277,7200,6784167.69746674,-2.97794045618421,0.967757202648468,"r_RG_08_078","r_RG_08_078.1","2008"
"5943",684147.749920916,7242876.45267365,2008-05-16 01:14:00,-80.1822419264354,7.08206554595381,80.4943946666263,7200,6129656.68876937,3.05349665116831,-0.251748199827066,"r_RG_08_078","r_RG_08_078.1","2008"
"5944",684067.56767899,7242883.5347392,2008-05-16 03:14:00,-272.919234382687,-119.851588288322,298.076016665658,7200,5746763.87141977,-2.72780087799999,0.50188777801128,"r_RG_08_078","r_RG_08_078.1","2008"
"5945",683794.648444607,7242763.68315091,2008-05-16 05:14:00,35.7764909892576,-28.1127806995064,45.500392813282,7200,4461899.56612316,-0.66601556299356,2.06178531500643,"r_RG_08_078","r_RG_08_078.1","2008"
"5946",683830.424935596,7242735.57037021,2008-05-16 07:14:00,-56.6476455265656,-79.8799502281472,97.9273311805989,7200,4603098.46900183,-2.18764335716271,-1.52162779416915,"r_RG_08_078","r_RG_08_078.1","2008"
"5947",683773.77729007,7242655.69041998,2008-05-16 09:14:00,-5.51705310062971,3.379036039114,6.46960272882339,7200,4342720.47078623,2.59205359578277,-1.50348835423411,"r_RG_08_078","r_RG_08_078.1","2008"
"5948",683768.260236969,7242659.06945602,2008-05-16 11:14:00,-697.15673776716,121.476900132373,707.661044766433,7200,4320422.71304717,2.9690784985066,0.377024902723828,"r_RG_08_078","r_RG_08_078.1","2008"
"5949",683071.103499202,7242780.54635615,2008-05-16 13:14:00,-116.662683408475,108.175983167253,159.098161630698,7200,1949706.18118606,2.39392231238694,-0.575156186119659,"r_RG_08_078","r_RG_08_078.1","2008"
