sto,x,y,wald,wald_max,versiegelt
2132,4318036.8022218635,3161655.3514461126,66.44554901123047,96,0
2133,4318136.827363252,3161653.9837062047,93.22776794433594,100,0
2134,4318236.852488524,3161652.6159703266,93.76361846923828,100,0
2135,4318336.877597649,3161651.2482384797,94.57588958740234,100,0
2136,4318436.902690595,3161649.8805106627,95.0245132446289,100,0
2137,4318536.9277673345,3161648.5127868783,94.78177642822266,100,0
2138,4318636.952827834,3161647.1450671246,92.50291442871094,100,0
2139,4318736.977872064,3161645.777351404,94.4876937866211,100,0
2140,4318837.002899993,3161644.4096397175,95.75061798095703,100,0
2141,4318937.0279115895,3161643.041932064,94.54437255859375,100,0
2142,4319037.052906828,3161641.674228444,84.30244445800781,100,0
2143,4319137.07788567,3161640.3065288593,6.470265865325928,92,0
2144,4319237.10284809,3161638.938833309,39.344322204589844,88,0
2145,4319337.127794056,3161637.571141793,83.5943374633789,100,0
2146,4319437.152723538,3161636.2034543115,44.02051544189453,100,26.825668334960938
2147,4319537.177636505,3161634.835770867,18.329496383666992,69,38.772342681884766
2148,4319637.202532924,3161633.4680914604,20.200634002685547,71,40.01784133911133
2149,4319737.227412768,3161632.100416091,23.895626068115234,71,36.86143112182617
2150,4319837.252276003,3161630.732744758,20.346242904663086,66,40.920318603515625
2151,4319937.277122603,3161629.365077461,29.30120277404785,66,28.50922393798828
2152,4320037.301952531,3161627.9974142024,1.7632273435592651,48,65.05955505371094
2153,4320137.326765761,3161626.6297549815,0.17748482525348663,37,88.568023681640625
2154,4320237.351562259,3161625.262099798,21.1646671295166,70,8.3267240524292
2155,4320337.376341999,3161623.894448657,2.9176011085510254,64,0
2156,4320437.401104946,3161622.526801556,2.9106922149658203,72,0
2157,4320537.42585107,3161621.1591584943,7.594966411590576,63,0
2158,4320637.450580343,3161619.7915194714,8.869507789611816,72,0
2159,4320737.47529273,3161618.42388449,0.12698109447956085,49,0
2160,4320837.499988204,3161617.0562535506,55.710758209228516,97,0
2161,4320937.524666734,3161615.6886266517,89.65684509277344,99,0
2162,4321037.549328286,3161614.321003798,72.77779388427734,95,0
2163,4321137.573972834,3161612.953384984,20.95520782470703,88,0
2164,4321237.598600343,3161611.5857702126,0.08592627197504044,47,0
2165,4321337.623210784,3161610.2181594856,0,0,0
2166,4321437.647804128,3161608.8505528034,0,0,0
2167,4321537.672380342,3161607.482950166,2.843013048171997,55,0
2168,4321637.696939398,3161606.115351573,0.1737462729215622,28,0
2169,4321737.72148126,3161604.7477570237,3.3096749782562256,57,0
2170,4321837.746005902,3161603.3801665213,0,0,0
2171,4321937.770513294,3161602.0125800655,0,0,0
2172,4322037.795003404,3161600.6449976545,0,0,0
2173,4322137.8194761975,3161599.2774192877,0,0,0
2174,4322237.843931647,3161597.909844972,0,0,0
2175,4322337.868369724,3161596.542274703,11.260345458984375,84,0
2176,4322437.892790396,3161595.174708479,83.67555236816406,92,0
2177,4322537.917193631,3161593.8071463043,93.11235046386719,100,0
2215,4312734.079736291,3161627.8212085897,18.178865432739258,79,29.932538986206055
2216,4312834.105689413,3161626.4532711366,0,0,52.47091293334961
2217,4312934.131628049,3161625.0853377115,0,0,1.5678129196166992
2218,4313034.157552159,3161623.717408315,4.86598539352417,52,50.429710388183594
2219,4313134.183461722,3161622.3494829466,15.9531888961792,77,41.139808654785156
